year,reporting_org_ref,value_usd,category
2015,GB-CHC-207076,59885.5222585472,<=1M
2014,GB-CHC-207076,150120.991372018,<=1M
2013,GB-CHC-207076,228949.695356176,<=1M
2012,GB-CHC-207076,346401.126839651,<=1M
2011,GB-CHC-207076,124.613933883003,<=1M
2018,NL-KVK-24365461,118919.327914289,<=1M
2019,NL-KVK-32102434,21912.7734649018,<=1M
2018,NL-KVK-32102434,106157.239578851,<=1M
2019,NL-KVK-41193594,24746375.4212708,> 10M & <= 100M
2018,NL-KVK-41193594,45815428.7553364,> 10M & <= 100M
2017,NL-KVK-41193594,38653736.9698942,> 10M & <= 100M
2016,NL-KVK-41193594,25856689.7943986,> 10M & <= 100M
2021,NL-KVK-27378529,27322514.7867645,> 10M & <= 100M
2020,NL-KVK-27378529,107296156.181903,> 100M & <= 1B
2019,NL-KVK-27378529,142971663.48965,> 100M & <= 1B
2018,NL-KVK-27378529,149183164.3749,> 100M & <= 1B
2017,NL-KVK-27378529,169627974.739974,> 100M & <= 1B
2016,NL-KVK-27378529,171634105.985459,> 100M & <= 1B
2015,NL-KVK-27378529,163953572.049389,> 100M & <= 1B
2014,NL-KVK-27378529,174400074.444593,> 100M & <= 1B
2013,NL-KVK-27378529,98829706.9339692,> 10M & <= 100M
2012,NL-KVK-27378529,55385438.2988067,> 10M & <= 100M
2011,NL-KVK-27378529,43080559.6231389,> 10M & <= 100M
2010,NL-KVK-27378529,18524884.9285763,> 10M & <= 100M
2009,NL-KVK-27378529,544369.352274452,<=1M
2020,KE-NCB-2180511703310709,489694.894889801,<=1M
2019,KE-NCB-2180511703310709,563959.060455952,<=1M
2018,KE-NCB-2180511703310709,366689.761525409,<=1M
2015,ZA-NPO-061-870,10395.38651765,<=1M
2014,ZA-NPO-061-870,981097.976597334,<=1M
2013,ZA-NPO-061-870,967567.353498381,<=1M
2020,ET-MOT-0638,395414.148122747,<=1M
2019,ET-MOT-0638,1289435.17327035,> 1M & <= 10M
2018,ET-MOT-0638,1737196.16085349,> 1M & <= 10M
2017,ET-MOT-0638,475484.384717056,<=1M
2016,ET-MOT-0638,279314.398640926,<=1M
2015,sacu,149197.531910964,<=1M
2014,sacu,482243.239480872,<=1M
2013,sacu,897577.905515317,<=1M
2020,GB-CHC-1043843,5004511.64069516,> 1M & <= 10M
2019,GB-CHC-1043843,10092536.0303905,> 10M & <= 100M
2018,GB-CHC-1043843,15034184.2960285,> 10M & <= 100M
2017,GB-CHC-1043843,13428255.5846457,> 10M & <= 100M
2016,GB-CHC-1043843,15598506.6965295,> 10M & <= 100M
2015,GB-CHC-1043843,14162717.2376574,> 10M & <= 100M
2014,GB-CHC-1043843,16530032.2601519,> 10M & <= 100M
2013,GB-CHC-1043843,13860924.1024995,> 10M & <= 100M
2012,GB-CHC-1043843,4780600.43089333,> 1M & <= 10M
2011,GB-CHC-1043843,2738632.81187684,> 1M & <= 10M
2020,GB-CHC-1076822,38098792.0814963,> 10M & <= 100M
2019,GB-CHC-1076822,60807529.8448835,> 10M & <= 100M
2018,GB-CHC-1076822,56546925.1690582,> 10M & <= 100M
2017,GB-CHC-1076822,101992504.018185,> 100M & <= 1B
2016,GB-CHC-1076822,116524053.425054,> 100M & <= 1B
2015,GB-CHC-1076822,99620195.264609,> 10M & <= 100M
2014,GB-CHC-1076822,85433197.5773982,> 10M & <= 100M
2013,GB-CHC-1076822,53146013.0999393,> 10M & <= 100M
2012,GB-CHC-1076822,10434404.2269541,> 10M & <= 100M
2011,GB-CHC-1076822,3304.87371918652,<=1M
2020,GB-SC-SC012302,665372.887202108,<=1M
2019,GB-SC-SC012302,1506427.1656164,> 1M & <= 10M
2018,GB-SC-SC012302,2053390.33690342,> 1M & <= 10M
2017,GB-SC-SC012302,2339335.6775294,> 1M & <= 10M
2016,GB-SC-SC012302,1232194.70532353,> 1M & <= 10M
2015,GB-SC-SC012302,633537.356740251,<=1M
2014,GB-SC-SC012302,342220.31331416,<=1M
2013,GB-SC-SC012302,236175.205943042,<=1M
2019,BE-BCE_KBO-0410661673,317039.944838373,<=1M
2018,BE-BCE_KBO-0410661673,285382.993492995,<=1M
2017,BE-BCE_KBO-0410661673,257246.017642025,<=1M
2019,FR-INSEE-83764263600018,37790.6670102254,<=1M
2020,NL-KVK-41201463,35637502.2661472,> 10M & <= 100M
2019,NL-KVK-41201463,35070653.8762497,> 10M & <= 100M
2018,NL-KVK-41201463,47962835.5877487,> 10M & <= 100M
2017,NL-KVK-41201463,31938727.8394854,> 10M & <= 100M
2016,NL-KVK-41201463,16281511.306434,> 10M & <= 100M
2015,NL-KVK-41201463,263522.818225553,<=1M
2014,NL-KVK-41201463,229246.705577107,<=1M
2014,GB-GOV-21,1662307.77871765,> 1M & <= 10M
2013,GB-GOV-21,20890023.9820151,> 10M & <= 100M
2012,GB-GOV-21,11457175.2109694,> 10M & <= 100M
2020,YE-MSAL-49-M-2019,349676,<=1M
2020,GB-CHC-1105489,142347.132573812,<=1M
2019,GB-CHC-1105489,115314.221117281,<=1M
2017,GB-CHC-1105489,106421.795664216,<=1M
2016,GB-CHC-1105489,210965.505699386,<=1M
2015,GB-CHC-1105489,216475.586726228,<=1M
2014,GB-CHC-1105489,86715.1449549268,<=1M
2020,GB-COH-213890,64851303.5476833,> 10M & <= 100M
2019,GB-COH-213890,98145604.7364398,> 10M & <= 100M
2018,GB-COH-213890,99135394.8005107,> 10M & <= 100M
2017,GB-COH-213890,154237713.552994,> 100M & <= 1B
2016,GB-COH-213890,167576343.417607,> 100M & <= 1B
2015,GB-COH-213890,163029260.935412,> 100M & <= 1B
2014,GB-COH-213890,106742350.87029,> 100M & <= 1B
2013,GB-COH-213890,75166358.3781938,> 10M & <= 100M
2012,GB-COH-213890,69697608.2359642,> 10M & <= 100M
2011,GB-COH-213890,41565861.5641617,> 10M & <= 100M
2010,GB-COH-213890,16293230.1553344,> 10M & <= 100M
2009,GB-COH-213890,6173659.02874523,> 1M & <= 10M
2008,GB-COH-213890,2370186.23907955,> 1M & <= 10M
2007,GB-COH-213890,414842.832632822,<=1M
2019,﻿CH-4,742439.119308202,<=1M
2018,﻿CH-4,501758.481043205,<=1M
2017,﻿CH-4,790507.167547753,<=1M
2020,CH-4,1450113381.99553,> 1B
2019,CH-4,1495988170.49949,> 1B
2018,CH-4,1636146894.15179,> 1B
2017,CH-4,1523993615.74529,> 1B
2016,CH-4,2211724595.22835,> 1B
2015,CH-4,2385589460.71409,> 1B
2014,CH-4,2285789920.00266,> 1B
2013,CH-4,2073372466.62743,> 1B
2020,GB-COH-03846881,8986.77256207567,<=1M
2019,GB-COH-03846881,287900.348543329,<=1M
2018,GB-COH-03846881,1061641.71663846,> 1M & <= 10M
2020,GB-CHC-1148143,91476.0535445221,<=1M
2019,GB-CHC-1148143,77867.1725424235,<=1M
2018,GB-CHC-1148143,90343.4270299362,<=1M
2017,GB-CHC-1148143,191773.077648097,<=1M
2016,GB-CHC-1148143,153329.148945766,<=1M
2019,HK-CR-2091642,597620.747989759,<=1M
2019,PK-SEC-0105957,83175,<=1M
2018,PK-SEC-0105957,18296,<=1M
2020,IE-CHY-6663,1488332345.40431,> 1B
2020,GB-CHC-299717,927638.192861977,<=1M
2019,GB-CHC-299717,2131310.94193153,> 1M & <= 10M
2018,GB-CHC-299717,2059605.66110562,> 1M & <= 10M
2017,GB-CHC-299717,1440263.34293601,> 1M & <= 10M
2016,GB-CHC-299717,3054875.84487425,> 1M & <= 10M
2015,GB-CHC-299717,4679973.78008042,> 1M & <= 10M
2014,GB-CHC-299717,979593.719235325,<=1M
2013,GB-CHC-299717,687722.757639206,<=1M
2012,GB-CHC-299717,234779.301016732,<=1M
2020,GB-CHC-1076497,562133.190023755,<=1M
2019,GB-CHC-1076497,1141828.97397946,> 1M & <= 10M
2018,GB-CHC-1076497,502995.422084454,<=1M
2017,GB-CHC-1076497,298458.335237719,<=1M
2016,GB-CHC-1076497,201341.035792526,<=1M
2014,GB-CHC-1076497,380480.434763275,<=1M
2013,GB-CHC-1076497,387752.256657336,<=1M
2012,GB-CHC-1076497,271390.83267022,<=1M
2020,BE-BCE_KBO-0453475391,3379781.83280631,> 1M & <= 10M
2019,BE-BCE_KBO-0453475391,4075439.30753549,> 1M & <= 10M
2018,BE-BCE_KBO-0453475391,1936680.92586304,> 1M & <= 10M
2017,BE-BCE_KBO-0453475391,1372563.82962447,> 1M & <= 10M
2016,BE-BCE_KBO-0453475391,1107808.29834095,> 1M & <= 10M
2015,BE-BCE_KBO-0453475391,386803.300275205,<=1M
2020,XM-OCHA-FTS18563,118966,<=1M
2019,BE-BCE_KBO-0479866027,1959863.14259919,> 1M & <= 10M
2018,BE-BCE_KBO-0479866027,2178719.48023266,> 1M & <= 10M
2017,BE-BCE_KBO-0479866027,2062498.82219636,> 1M & <= 10M
2019,BE-BCE_KBO-0431955945,543514.840307143,<=1M
2018,BE-BCE_KBO-0431955945,595627.158748347,<=1M
2017,BE-BCE_KBO-0431955945,424281.974445706,<=1M
2018,US-EIN-26-3933134,35010.7,<=1M
2020,XM-DAC-61-2,1024423.25038196,> 1M & <= 10M
2019,XM-DAC-61-2,884817.236692132,<=1M
2018,XM-DAC-61-2,224484.274759,<=1M
2017,XM-DAC-61-2,107281.829689689,<=1M
2016,XM-DAC-61-2,33197.9308267338,<=1M
2015,GB-CHC-1127206,19553.2736736057,<=1M
2014,GB-CHC-1127206,66078.8200981222,<=1M
2013,GB-CHC-1127206,38589.4580195992,<=1M
2021,SE-0,479118519.605749,> 100M & <= 1B
2020,SE-0,4547239400.50762,> 1B
2019,SE-0,5785275011.53671,> 1B
2018,SE-0,5983404759.71876,> 1B
2017,SE-0,5625092717.4529,> 1B
2016,SE-0,5098443473.72875,> 1B
2015,SE-0,6712469740.82154,> 1B
2014,SE-0,5871976191.23166,> 1B
2013,SE-0,5680204632.83331,> 1B
2012,SE-0,5400777021.24865,> 1B
2011,SE-0,5511550209.19219,> 1B
2010,SE-0,4522590017.22529,> 1B
2009,SE-0,4528386091.03273,> 1B
2008,SE-0,4694531902.05848,> 1B
2007,SE-0,4292524718.27451,> 1B
2006,SE-0,3941294114.2582,> 1B
2005,SE-0,3174968019.00193,> 1B
2004,SE-0,2693641131.72339,> 1B
2003,SE-0,2221066615.36129,> 1B
2002,SE-0,1990451832.76618,> 1B
2001,SE-0,1632896286.81131,> 1B
2000,SE-0,1807502396.47621,> 1B
1999,SE-0,1641418445.25858,> 1B
1998,SE-0,1616830308.34518,> 1B
2017,GB-CHC-1151615,62287.9043789807,<=1M
2016,GB-CHC-1151615,78481.0765186084,<=1M
2015,GB-CHC-1151615,95540.8671691839,<=1M
2014,GB-CHC-1151615,44687.2106049255,<=1M
2013,GB-CHC-1151615,2507.1616136555,<=1M
2020,NL-KVK-40594571,24413996.9859884,> 10M & <= 100M
2019,NL-KVK-40594571,17712895.4610453,> 10M & <= 100M
2018,NL-KVK-40594571,16135120.0773085,> 10M & <= 100M
2017,NL-KVK-40594571,11958445.210741,> 10M & <= 100M
2016,NL-KVK-40594571,11726755.219138,> 10M & <= 100M
2015,GB-COH-7557881,49858.0911477931,<=1M
2014,GB-COH-7557881,116675.531662518,<=1M
2016,GB-COH-8835431,191747.667820141,<=1M
2015,GB-COH-8835431,63110.3955462372,<=1M
2020,SE-ON-802425-8702,27942825.7987287,> 10M & <= 100M
2019,SE-ON-802425-8702,15436.1013166948,<=1M
2020,ZA-PBO-064-502,1217973.00080424,> 1M & <= 10M
2019,ZA-PBO-064-502,2300351.43643816,> 1M & <= 10M
2018,ZA-PBO-064-502,3559380.22618513,> 1M & <= 10M
2017,ZA-PBO-064-502,921222.295850853,<=1M
2016,ZA-PBO-064-502,681068.830082775,<=1M
2019,NL-KVK-41167934,4290679.35559515,> 1M & <= 10M
2018,NL-KVK-41167934,4423819.59178164,> 1M & <= 10M
2017,NL-KVK-41167934,4104660.39733081,> 1M & <= 10M
2016,NL-KVK-41167934,6111971.45071748,> 1M & <= 10M
2019,NL-KVK-41081480,60872.0321587429,<=1M
2018,NL-KVK-41081480,89339.8096805039,<=1M
2019,XM-DAC-69-1,8635181.14930485,> 1M & <= 10M
2018,XM-DAC-69-1,31519961.7724365,> 10M & <= 100M
2017,XM-DAC-69-1,24632276.2428208,> 10M & <= 100M
2016,XM-DAC-69-1,16272956.1996599,> 10M & <= 100M
2015,XM-DAC-69-1,4542082.93535029,> 1M & <= 10M
2014,XM-DAC-69-1,3707906.24767172,> 1M & <= 10M
2013,XM-DAC-69-1,4384778.05674505,> 1M & <= 10M
2019,XM-DAC-69-2,6146736.72375405,> 1M & <= 10M
2018,XM-DAC-69-2,5356238.67628702,> 1M & <= 10M
2017,XM-DAC-69-2,8502033.05591664,> 1M & <= 10M
2016,XM-DAC-69-2,5869502.61674057,> 1M & <= 10M
2015,XM-DAC-69-2,6218356.30854354,> 1M & <= 10M
2014,XM-DAC-69-2,5613405.20641977,> 1M & <= 10M
2013,XM-DAC-69-2,5444123.06534182,> 1M & <= 10M
2012,XM-DAC-69-2,3682041.81256833,> 1M & <= 10M
2011,XM-DAC-69-2,1483163.58368641,> 1M & <= 10M
2010,XM-DAC-69-2,102247.132582799,<=1M
2009,XM-DAC-69-2,80654.8970188316,<=1M
2019,XM-DAC-69-3,87512978.0022508,> 10M & <= 100M
2018,XM-DAC-69-3,86584603.5733427,> 10M & <= 100M
2017,XM-DAC-69-3,79449940.6333183,> 10M & <= 100M
2016,XM-DAC-69-3,73386884.4343392,> 10M & <= 100M
2015,XM-DAC-69-3,64631454.4310272,> 10M & <= 100M
2014,XM-DAC-69-3,62177055.062091,> 10M & <= 100M
2013,XM-DAC-69-3,64660827.3129484,> 10M & <= 100M
2011,XM-DAC-69-3,2518995.34534382,> 1M & <= 10M
2010,XM-DAC-69-3,23120.8041782419,<=1M
2009,XM-DAC-69-3,2786536.19923756,> 1M & <= 10M
2008,XM-DAC-69-3,1149869.57686987,> 1M & <= 10M
2019,XM-DAC-69-5,2600637.10914834,> 1M & <= 10M
2018,XM-DAC-69-5,2407211.36895149,> 1M & <= 10M
2017,XM-DAC-69-5,4142726.24906955,> 1M & <= 10M
2016,XM-DAC-69-5,5870816.14820361,> 1M & <= 10M
2015,XM-DAC-69-5,3638038.9381541,> 1M & <= 10M
2014,XM-DAC-69-5,2668413.19421983,> 1M & <= 10M
2013,XM-DAC-69-5,2188599.18815845,> 1M & <= 10M
2017,XM-DAC-69-0,44759.108628956,<=1M
2016,XM-DAC-69-0,21341.8431308129,<=1M
2015,XM-DAC-69-0,146572.639095501,<=1M
2013,XM-DAC-69-0,19922.0617526352,<=1M
2019,XM-DAC-69-18,5361159.54056465,> 1M & <= 10M
2018,XM-DAC-69-18,4804507.67412028,> 1M & <= 10M
2017,XM-DAC-69-18,3296231.95865086,> 1M & <= 10M
2016,XM-DAC-69-18,2598655.45668043,> 1M & <= 10M
2015,XM-DAC-69-18,3096360.87121003,> 1M & <= 10M
2014,XM-DAC-69-18,2664798.74021207,> 1M & <= 10M
2013,XM-DAC-69-18,2416854.21848309,> 1M & <= 10M
2019,XM-DAC-69-4,2007028.45057773,> 1M & <= 10M
2018,XM-DAC-69-4,2029913.18217451,> 1M & <= 10M
2017,XM-DAC-69-4,1898285.3486964,> 1M & <= 10M
2016,XM-DAC-69-4,41266.1346153243,<=1M
2015,XM-DAC-69-4,2515231.18259014,> 1M & <= 10M
2014,XM-DAC-69-4,3126993.05992469,> 1M & <= 10M
2013,XM-DAC-69-4,2971669.02878203,> 1M & <= 10M
2020,NL-KVK-41152786,30963418.1498781,> 10M & <= 100M
2019,NL-KVK-41152786,14712391.305972,> 10M & <= 100M
2018,NL-KVK-41152786,11115797.0896437,> 10M & <= 100M
2017,NL-KVK-41152786,25877456.7100064,> 10M & <= 100M
2016,NL-KVK-41152786,25581663.7496599,> 10M & <= 100M
2019,BE-BCE_KBO-0410757386,2237129.1755986,> 1M & <= 10M
2018,BE-BCE_KBO-0410757386,2368718.54405467,> 1M & <= 10M
2017,BE-BCE_KBO-0410757386,1878675.48373261,> 1M & <= 10M
2019,HK-CR-1494242,7531506.91916947,> 1M & <= 10M
2018,HK-CR-1494242,5331528.99516792,> 1M & <= 10M
2017,HK-CR-1494242,2625227.02667373,> 1M & <= 10M
2016,HK-CR-1494242,1270198.2039363,> 1M & <= 10M
2019,GH-DSW-5574,6059622.86902928,> 1M & <= 10M
2018,GH-DSW-5574,1764897.8941808,> 1M & <= 10M
2017,GH-DSW-5574,1253287.79080088,> 1M & <= 10M
2016,GH-DSW-5574,434166.965742802,<=1M
2019,NL-KVK-51756811,10692146.8983356,> 10M & <= 100M
2018,NL-KVK-51756811,10560814.2117816,> 10M & <= 100M
2017,NL-KVK-51756811,7422439.06451303,> 1M & <= 10M
2016,NL-KVK-51756811,2158699.87839914,> 1M & <= 10M
2019,BE-BCE_KBO-0432624255,4684842.1418634,> 1M & <= 10M
2018,BE-BCE_KBO-0432624255,5408172.93443401,> 1M & <= 10M
2017,BE-BCE_KBO-0432624255,4382222.28471858,> 1M & <= 10M
2020,NL-KVK-41223308,2031701.37046031,> 1M & <= 10M
2019,NL-KVK-41223308,2639451.40228382,> 1M & <= 10M
2018,NL-KVK-41223308,2731262.20144976,> 1M & <= 10M
2017,NL-KVK-41223308,2969159.02126986,> 1M & <= 10M
2016,NL-KVK-41223308,2662209.57545513,> 1M & <= 10M
2020,BJ-IFU-32000700033415,1876471.92662487,> 1M & <= 10M
2019,BJ-IFU-32000700033415,503522.146071937,<=1M
2017,BJ-IFU-32000700033415,709437.937530203,<=1M
2015,KE-NGCB-149,87979.9714282849,<=1M
2014,KE-NGCB-149,1117.26305330815,<=1M
2013,KE-NGCB-149,751.661265818463,<=1M
2019,BE-BCE_KBO-0425410524,7121507.66448456,> 1M & <= 10M
2018,BE-BCE_KBO-0425410524,7364827.71320612,> 1M & <= 10M
2017,BE-BCE_KBO-0425410524,6311477.45839636,> 1M & <= 10M
2020,NL-KVK-41197577,9971850.36336283,> 1M & <= 10M
2019,NL-KVK-41197577,7126429.82066431,> 1M & <= 10M
2018,NL-KVK-41197577,1993887.19017472,> 1M & <= 10M
2013,GB-COH-2100867,70307.9644623307,<=1M
2012,GB-COH-2100867,177662.94488355,<=1M
2018,GB-COH-04354941,140292.590410688,<=1M
2017,GB-COH-04354941,117267.21986352,<=1M
2016,GB-COH-04354941,185504.405079885,<=1M
2020,NL-KVK-41213450,429486.805877313,<=1M
2019,NL-KVK-41213450,160287431.289597,> 100M & <= 1B
2018,NL-KVK-41213450,145910568.011229,> 100M & <= 1B
2017,NL-KVK-41213450,99503626.7434398,> 10M & <= 100M
2016,NL-KVK-41213450,1091368.69675654,> 1M & <= 10M
2018,GB-CHC-1001349,50871.2051937972,<=1M
2017,GB-CHC-1001349,267524.87307727,<=1M
2016,GB-CHC-1001349,695180.505713216,<=1M
2015,GB-CHC-1001349,436713.362622469,<=1M
2014,GB-CHC-1001349,683975.12816299,<=1M
2013,GB-CHC-1001349,406447.207607446,<=1M
2012,GB-CHC-1001349,255249.240367852,<=1M
2020,JO-CCD-200104681,125974.615685204,<=1M
2019,JO-CCD-200104681,18507.8167775422,<=1M
2017,GB-CHC-1143797,26794299.3619003,> 10M & <= 100M
2020,GB-CHC-207544,63309696.2427983,> 10M & <= 100M
2019,GB-CHC-207544,86967036.4099144,> 10M & <= 100M
2018,GB-CHC-207544,65478278.5292161,> 10M & <= 100M
2017,GB-CHC-207544,62263464.530674,> 10M & <= 100M
2016,GB-CHC-207544,62517384.5784116,> 10M & <= 100M
2015,GB-CHC-207544,59248388.3603294,> 10M & <= 100M
2014,GB-CHC-207544,48903923.7199411,> 10M & <= 100M
2013,GB-CHC-207544,35733002.9844189,> 10M & <= 100M
2012,GB-CHC-207544,24440690.132852,> 10M & <= 100M
2020,ZA-NPO-048-364,955602.369197003,<=1M
2019,ZA-NPO-048-364,1409590.55161432,> 1M & <= 10M
2021,NL-KVK-41149486,71648.3733242746,<=1M
2020,NL-KVK-41149486,4904090.2789958,> 1M & <= 10M
2019,NL-KVK-41149486,7252707.04800742,> 1M & <= 10M
2018,NL-KVK-41149486,3997733.15926084,> 1M & <= 10M
2017,NL-KVK-41149486,10143939.6758679,> 10M & <= 100M
2016,NL-KVK-41149486,6907515.59907239,> 1M & <= 10M
2015,NL-KVK-41149486,6774550.49504556,> 1M & <= 10M
2014,NL-KVK-41149486,1316539.62430359,> 1M & <= 10M
2019,NL-KVK-27251823,3021631.67899067,> 1M & <= 10M
2018,NL-KVK-27251823,110839.267151104,<=1M
2017,NL-KVK-27251823,105221.058669592,<=1M
2014,GB-CHC-1087997,1360000,> 1M & <= 10M
2020,NL-KVK-41198677,37561943.1161297,> 10M & <= 100M
2019,NL-KVK-41198677,26499834.0200829,> 10M & <= 100M
2018,NL-KVK-41198677,29282564.3819671,> 10M & <= 100M
2017,NL-KVK-41198677,24041567.6582763,> 10M & <= 100M
2016,NL-KVK-41198677,18681364.0516723,> 10M & <= 100M
2015,NL-KVK-41198677,2788762.72210921,> 1M & <= 10M
2014,NL-KVK-41198677,5522152.20231421,> 1M & <= 10M
2021,NL-KVK-72849770,5424419.10126026,> 1M & <= 10M
2020,NL-KVK-72849770,24336427.6060729,> 10M & <= 100M
2019,NL-KVK-72849770,47868056.4678579,> 10M & <= 100M
2018,NL-KVK-72849770,18698890.7877998,> 10M & <= 100M
2020,NL-KVK-41169658,577610.392349069,<=1M
2019,NL-KVK-41169658,672193.290769389,<=1M
2018,NL-KVK-41169658,281550.475486835,<=1M
2020,GB-CHC-1128536,3542523.84577205,> 1M & <= 10M
2019,GB-CHC-1128536,2588644.58089941,> 1M & <= 10M
2018,GB-CHC-1128536,1717126.04503003,> 1M & <= 10M
2017,GB-CHC-1128536,839097.559970264,<=1M
2016,GB-CHC-1128536,833461.373284995,<=1M
2015,GB-CHC-1128536,1220478.13982397,> 1M & <= 10M
2014,GB-CHC-1128536,683157.480726008,<=1M
2013,GB-CHC-1128536,91533.0103377513,<=1M
2016,XI-IATI-5914-1107,283351.551704002,<=1M
2015,XI-IATI-5914-1107,299696.742949623,<=1M
2014,XI-IATI-5914-1107,227913.97539696,<=1M
2020,GB-CHC-1065705,148787.531164028,<=1M
2019,GB-CHC-1065705,31929.0018461938,<=1M
2017,GB-CHC-1065705,73458.6565263625,<=1M
2016,GB-CHC-1065705,139900.431355294,<=1M
2015,GB-CHC-1065705,205262.552121763,<=1M
2014,GB-CHC-1065705,357078.069458879,<=1M
2013,GB-CHC-1065705,403835.907483772,<=1M
2012,GB-CHC-1065705,326158.572801229,<=1M
2019,BE-BCE_KBO-0408628435,1123000.53052634,> 1M & <= 10M
2018,BE-BCE_KBO-0408628435,1237607.19342124,> 1M & <= 10M
2017,BE-BCE_KBO-0408628435,1144981.70195826,> 1M & <= 10M
2020,US-EIN-82-0644678,2497967.56542041,> 1M & <= 10M
2019,US-EIN-82-0644678,16632.2547809607,<=1M
2020,US-EIN-941191246,1206175.63619725,> 1M & <= 10M
2019,US-EIN-941191246,980429,<=1M
2016,US-EIN-941191246,889932.52,<=1M
2015,US-EIN-941191246,2878000.3,> 1M & <= 10M
2014,US-EIN-941191246,3331917.17,> 1M & <= 10M
2013,US-EIN-941191246,3752236.39,> 1M & <= 10M
2012,US-EIN-941191246,3920733.99,> 1M & <= 10M
2011,US-EIN-941191246,888353.11,<=1M
2012,US-AGO-941191246,6530.75,<=1M
2015,GB-CHC-1112699,122327.29097949,<=1M
2014,GB-CHC-1112699,78155.6530149601,<=1M
2013,GB-CHC-1112699,13158.449044054,<=1M
2012,GB-CHC-1069208,163073.756602154,<=1M
2015,GB-CHC-1098752,116675.81652676,<=1M
2014,GB-CHC-1098752,223213.058269087,<=1M
2013,GB-CHC-1098752,391316.556334909,<=1M
2012,GB-CHC-1098752,449426.391173467,<=1M
2016,US-EIN-13-4128413,54033661,> 10M & <= 100M
2015,US-EIN-13-4128413,57842666,> 10M & <= 100M
2018,GB-CHC-1071886,267933.841711679,<=1M
2017,GB-CHC-1071886,473778.361196171,<=1M
2016,GB-CHC-1071886,245097.31067263,<=1M
2015,GB-CHC-1071886,452961.216053839,<=1M
2014,GB-CHC-1071886,302141.446968123,<=1M
2013,GB-CHC-1071886,181955.335049651,<=1M
2012,GB-CHC-1071886,145616.972833349,<=1M
2020,NL-KVK-41155305,83895.4505834869,<=1M
2019,NL-KVK-41155305,9053730.57293787,> 1M & <= 10M
2018,NL-KVK-41155305,6510233.00640533,> 1M & <= 10M
2017,NL-KVK-41155305,5328227.7334604,> 1M & <= 10M
2016,NL-KVK-41155305,1818874.79247975,> 1M & <= 10M
2014,XI-IATI-1001,362912.629692825,<=1M
2020,CH-FDJP-CHE106823242,1193458.1959812,> 1M & <= 10M
2019,CH-FDJP-CHE106823242,398058.509524231,<=1M
2020,NL-KVK-41149287,16942050.0190203,> 10M & <= 100M
2019,NL-KVK-41149287,25223562.674326,> 10M & <= 100M
2018,NL-KVK-41149287,15830838.3838637,> 10M & <= 100M
2017,NL-KVK-41149287,15422296.039194,> 10M & <= 100M
2016,NL-KVK-41149287,12480822.9571838,> 10M & <= 100M
2015,NL-KVK-41149287,0,<=1M
2020,NL-KVK-41177385,6388113.45087739,> 1M & <= 10M
2019,NL-KVK-41177385,6316054.6597785,> 1M & <= 10M
2018,NL-KVK-41177385,2546483.04299553,> 1M & <= 10M
2017,NL-KVK-41177385,4370844.68530961,> 1M & <= 10M
2016,NL-KVK-41177385,4202175.27188716,> 1M & <= 10M
2020,GB-CHC-265464,2987803.44555661,> 1M & <= 10M
2019,GB-CHC-265464,3711719.08230804,> 1M & <= 10M
2018,GB-CHC-265464,3430728.58553539,> 1M & <= 10M
2017,GB-CHC-265464,3714340.9673665,> 1M & <= 10M
2016,GB-CHC-265464,832860.435123613,<=1M
2015,GB-CHC-265464,650069.47016943,<=1M
2014,GB-CHC-265464,875268.623283468,<=1M
2013,GB-CHC-265464,3036318.51117953,> 1M & <= 10M
2012,GB-CHC-265464,1918780.02800528,> 1M & <= 10M
2011,GB-CHC-265464,211451.013468612,<=1M
2010,GB-CHC-265464,138596.819606411,<=1M
2017,GB-CHC-1104458,240415.769302692,<=1M
2016,GB-CHC-1104458,880568.268374793,<=1M
2015,GB-CHC-1104458,1260092.99942616,> 1M & <= 10M
2014,GB-CHC-1104458,1921990.89252483,> 1M & <= 10M
2013,GB-CHC-1104458,271205.917713198,<=1M
2017,MW-NBM-00139,223545.910903152,<=1M
2016,MW-NBM-00139,714563.320374537,<=1M
2015,MW-NBM-00139,1814.67268874972,<=1M
2014,MW-NBM-00139,1088.44997122222,<=1M
2013,MW-NBM-00139,383.885110982935,<=1M
2019,BE-BCE_KBO-0419872616,500124.246032325,<=1M
2018,BE-BCE_KBO-0419872616,508148.023130046,<=1M
2017,BE-BCE_KBO-0419872616,238282.983061493,<=1M
2020,GB-CHC-1158838,320381.485486459,<=1M
2020,FR-RCS-40885667200030,610200.895812793,<=1M
2019,FR-RCS-40885667200030,140813.283942084,<=1M
2020,GB-COH-05126149,2529528.9090623,> 1M & <= 10M
2019,GB-COH-05126149,4820768.65740613,> 1M & <= 10M
2018,GB-COH-05126149,4403327.74675758,> 1M & <= 10M
2017,GB-COH-05126149,4398902.21329708,> 1M & <= 10M
2016,GB-COH-05126149,377238.683483355,<=1M
2020,GB-COH-09288843,8239000,> 1M & <= 10M
2019,GB-COH-09288843,15141000,> 10M & <= 100M
2018,GB-COH-09288843,36890779,> 10M & <= 100M
2017,GB-COH-09288843,41186638,> 10M & <= 100M
2016,GB-COH-09288843,15850166,> 10M & <= 100M
2015,GB-COH-09288843,5e+06,> 1M & <= 10M
2021,47045,838764116.32,> 100M & <= 1B
2020,47045,4294945635.35,> 1B
2019,47045,3571821859.83,> 1B
